Discipline,Épreuve,Phase,Genre,Début,Fin,date_debut,date_fin,Heure
Badminton,Simple,poules préliminaires,Femmes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 09:00
Badminton,Simple,poules préliminaires,Femmes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 10:00
Badminton,Simple,poules préliminaires,Femmes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 11:00
Badminton,Simple,poules préliminaires,Femmes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 12:00
Badminton,Double,poules préliminaires,Hommes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 08:00
Badminton,Double,poules préliminaires,Hommes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 09:00
Badminton,Double,poules préliminaires,Hommes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 10:00
Badminton,Double,poules préliminaires,Hommes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 11:00
Badminton,Double,poules préliminaires,Hommes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 12:00
Badminton,Double,poules préliminaires,Femmes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 08:00
Badminton,Double,poules préliminaires,Femmes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 09:00
Badminton,Double,poules préliminaires,Femmes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 10:00
Badminton,Double,poules préliminaires,Femmes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 11:00
Badminton,Double,poules préliminaires,Femmes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 12:00
Badminton,Simple,poules préliminaires,Hommes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 08:00
Badminton,Simple,poules préliminaires,Hommes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 09:00
Badminton,Simple,poules préliminaires,Hommes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 10:00
Badminton,Simple,poules préliminaires,Hommes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 11:00
Badminton,Simple,poules préliminaires,Hommes,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28T08:30:00Z,2024-07-28T12:00:00Z,2024-07-28 12:00
Badminton,Double mixte,poules préliminaires,Mixte,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28 14:00
Badminton,Double mixte,poules préliminaires,Mixte,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28 15:00
Badminton,Double mixte,poules préliminaires,Mixte,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28 16:00
Badminton,Double mixte,poules préliminaires,Mixte,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28 17:00
Badminton,Double mixte,poules préliminaires,Mixte,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28 18:00
Badminton,Double,poules préliminaires,Femmes,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28 14:00
Badminton,Double,poules préliminaires,Femmes,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28T14:00:00Z,2024-07-28T17:30:00Z,2024-07-28 15:00
